סמל היישוב,שם יישוב,"ילדים בגנים של משרד החינוך סה""כ",ילדים בגנים של משרד החינוך גיל 3,ילדים בגנים של משרד החינוך גיל 4,ילדים בגנים של משרד החינוך גיל 5,ילדים בגנים של משרד החינוך גיל 6,"בתי ספר סה""כ",בתי ספר יסודיים,בתי ספר על-יסודיים,בתי ספר חטיבות ביניים,בתי ספר תיכוניים,"כיתות סה""כ",כיתות בבתי ספר יסודיים,כיתות בבתי ספר על-יסודיים,כיתות בחטיבות ביניים,כיתות בבתי ספר תיכוניים,"תלמידים סה""כ",תלמידים בבתי ספר יסודיים,תלמידים בבתי ספר על-יסודיים,תלמידים בחטיבות ביניים,תלמידים בבתי ספר תיכוניים,ממוצע תלמידים לכיתה בבתי ספר יסודיים,"אחוז תלמידים נושרים סה""כ",אחוז תלמידים נושרים בנים,אחוז תלמידים נושרים בנות,אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,השכלה גבוהה אחוז בעלי תארים מישראל מתוך אוכלוסיית בני 55-35,השכלה גבוהה אחוז הנכנסים להשכלה גבוהה בתוך 8 שנים בקרב תלמידי יב,השכלה גבוהה אחוז סטודנטים מתוך אוכלוסיית בני 25-20,השכלה גבוהה אחוז סטודנטים מתוך כלל האוכלוסייה,עובדי הוראה מספר עובדי הוראה,עובדי הוראה ממוצע שעות עבודה לשבוע,עובדי הוראה אחוז עובדי הוראה חדשים,עובדי הוראה אחוז שעות היעדרות מסך שעות עבודה שנתיות,עובדי הוראה ממוצע שנות ותק מוכרות בהוראה,עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,עובדי הוראה אחוז עובדי הוראה משתלמים מכלל עובדי הוראה,עובדי הוראה ממוצע תלמידים למורה,עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד
507,כפר יאסיף,528,151,189,175,13,5,3,2,1,1,88,48,40,20,20,"2,426","1,325","1,101",543,558,27.81,0.62,..,..,81.88,71.88,25.97,36.30,24.10,3.40,108,33.09,1.85,7.80,19.40,65.74,59.30,10.99,3.07
168,כפר יונה,"1,607",489,537,521,60,11,7,6,4,2,216,132,84,44,40,"5,594","3,121","2,473","1,360","1,113",26.18,0.61,0.94,0.27,85.13,70.25,40.96,40.40,12,2.70,554,31.63,8.48,5.50,14.52,47.47,67.50,12.28,2.64
508,כפר כמא,152,50,51,51,-,2,1,1,1,-,19,14,5,5,-,420,295,125,125,-,23.08,-,-,-,62,62,31.95,..,27.60,4.90,208,32.65,0.96,6.40,20.99,57.21,76.40,12.56,2.64
509,כפר כנא,"1,434",482,448,488,16,14,9,7,2,5,227,128,99,35,64,"5,671","3,078","2,593",983,"1,610",25.42,0.73,..,..,80.68,61.36,14.06,36.20,18.90,3,53,30.17,5.66,5.40,16.77,62.26,77.40,8.71,3.58
510,כפר מנדא,"1,337",389,479,456,13,12,7,6,3,3,202,112,90,46,44,"5,061","2,676","2,385","1,224","1,161",25.28,1.23,1.92,0.50,71.77,47.37,12.17,33.60,15.50,2.50,560,31.30,1.96,6.30,18.35,50.54,71.80,11.02,2.90
"6,900",כפר סבא,"4,427","1,267","1,422","1,564",174,43,24,28,14,14,759,409,350,166,184,"19,739","10,198","9,541","4,823","4,718",26.73,0.63,0.74,0.52,85.52,80.05,52.57,47.50,15,2.60,"2,133",30.50,8.44,5.80,16.01,46.79,59.10,10.58,2.91
634,כפר קאסם,"1,505",497,483,509,16,13,8,8,3,5,256,130,126,56,70,"6,061","2,965","3,096","1,518","1,578",27.16,0.30,..,..,68.02,41.09,16.32,41.50,21.20,3.60,656,31.24,3.51,6.90,17.92,52.13,64.50,9.77,3.22
654,כפר קרע,"1,134",382,347,393,12,12,7,7,3,4,186,98,88,45,43,"4,818","2,421","2,397","1,246","1,151",29.08,1.13,..,..,76.24,59.94,22.24,34,21.30,3.20,472,32.05,3.18,4.20,18.27,51.69,68.60,11.23,2.90
267,כפר שמריהו,72,22,24,24,2,1,1,-,-,-,12,12,-,-,-,344,344,-,-,-,28.67,2.21,..,..,82.76,79.31,54.52,..,24.20,4.40,29,29.45,10.34,3.10,15.86,55.17,58.60,7.09,4.74
"1,139",כרמיאל,"1,964",607,626,630,101,24,14,16,5,11,335,169,166,65,101,"7,682","4,063","3,619","1,617","2,002",26.36,1.99,2.45,1.51,78.28,63.64,24.66,39.40,13.40,3,942,30.02,7.32,5.90,17.30,44.27,65,9.18,3.31
"1,271",להבים,278,82,97,95,4,1,1,-,-,-,22,22,-,-,-,628,628,-,-,-,28.55,..,..,..,96.58,92.31,69.42,61.70,17.30,4.50,63,30.83,11.11,5.80,15.10,38.10,59.40,11.85,2.61
"7,000",לוד,"6,100","1,999","1,951","1,935",215,52,36,25,5,20,807,544,263,70,193,"18,278","11,960","6,318","1,829","4,489",25.55,1.57,2.17,0.95,69.07,47.18,15.50,27.90,11.80,2.10,"2,104",30.88,8.98,7.30,15.49,40.30,63.60,9.84,3.18
"1,060",לקיה,"1,401",412,482,494,13,9,6,6,3,3,205,114,91,48,43,"5,519","3,161","2,358","1,250","1,108",28.27,0.88,1.08,0.69,51.50,29.16,11.88,26.20,11.70,2.10,531,33.21,5.27,8.70,14.92,35.78,71.90,11.49,2.93
"1,015",מבשרת ציון,"1,257",403,392,416,46,9,6,3,1,2,160,92,68,28,40,"4,061","2,110","1,951",907,"1,044",25.42,0.54,0.54,0.54,80.58,71.59,46.11,44.50,15.10,3.70,432,30.60,9.03,5,17.24,50.46,55.70,11.04,2.87
481,מגאר,"1,251",413,444,386,8,10,7,8,4,4,185,98,87,44,43,"4,504","2,323","2,181","1,141","1,040",25.53,0.76,1.16,0.34,87.06,62.94,16.85,35.80,20.50,3.50,238,33.11,3.36,9.60,19.94,56.72,75.30,10.87,3.11
516,מג'ד אל-כרום,760,225,254,266,15,12,8,8,1,7,173,84,89,30,59,"3,765","1,839","1,926",836,"1,090",27.08,0.47,..,..,84.66,48.38,13.24,31,20.90,3.20,205,31.21,1.95,7.10,17.45,51.71,78.50,9.82,3.26
874,מגדל העמק,"1,532",473,491,511,57,25,13,15,5,10,285,163,122,54,68,"5,741","3,268","2,473","1,079","1,394",23.01,1.38,1.84,0.89,72.14,55.11,18.02,31,9.90,2.50,754,29.93,7.82,6.20,17.54,36.07,61.70,8.47,3.56
"4,201",מג'דל שמס,511,164,165,173,9,4,3,2,1,1,88,45,43,21,22,"2,276","1,078","1,198",601,597,24.34,0.98,1.45,0.50,86.75,65.38,11.43,47.70,20.70,3,258,32.58,2.71,5.60,18.20,63.57,76.40,9.68,3.40
"3,797",מודיעין עילית,"9,909","2,857","2,957","2,915","1,180",88,51,42,-,42,"1,045",812,233,-,233,"28,761","20,754","8,007",-,"8,007",28.09,1.59,2.55,0.69,3.50,2.85,4.99,8.90,2.30,0.50,"1,443",21.08,8.18,6.30,13.95,4.23,49.80,14.95,1.40
"1,200",מודיעין-מכבים-רעות,"4,383","1,274","1,394","1,533",182,46,33,26,11,15,882,450,432,204,228,"23,262","10,794","12,468","6,297","6,171",27.93,0.51,0.50,0.51,92.53,88.79,58.79,54.10,15.80,4,"2,576",31.70,6.56,5.80,17.96,53.73,69.70,9.96,3.22
517,מזרעה,248,79,86,80,3,2,1,1,1,-,23,16,7,7,-,505,369,136,136,-,24.07,1.62,..,..,81.03,63.79,13.93,..,15,2.30,399,30.79,2.76,5.40,19.55,56.14,74.80,10.28,3.02
"1,268",מיתר,616,157,202,238,19,6,4,4,2,2,115,69,46,27,19,"3,347","1,898","1,449",848,601,27.77,..,..,-,95.54,90.63,67.43,59.50,15.40,4.10,277,32.77,9.39,6.20,14.98,43.68,60.60,13.21,2.50
"4,203",מסעדה,191,63,67,59,2,3,1,2,1,1,46,20,26,11,15,"1,101",461,640,294,346,24.50,..,..,-,91.78,54.79,10.30,..,24.40,3.50,137,30.76,2.92,5.60,14.88,54.74,65.70,8.43,3.70
518,מעיליא,124,34,44,45,1,2,1,1,-,1,33,18,15,-,15,796,397,399,-,399,23.42,..,..,-,86.05,83.72,35.93,..,32.70,4.50,65,28.87,..,7,19.15,50.77,92.30,9.75,3.07
"3,616",מעלה אדומים,"1,950",646,634,600,70,21,14,14,6,8,383,192,191,83,108,"8,088","3,838","4,250","2,041","2,209",22.98,0.35,0.49,0.21,87.69,71.57,29.70,41.60,15.10,3.80,"1,057",31.34,7,6,16.40,46.26,64.80,8.57,3.71
"3,608",מעלה אפרים,122,45,34,38,5,1,-,2,1,1,13,-,13,7,6,271,-,271,167,104,0,..,..,-,55.56,38.89,32.41,..,4.30,2.50,47,29.96,12.77,6.80,15.91,36.17,40.40,7.11,4.56
"1,327",מעלה עירון,903,292,291,309,11,7,4,5,3,2,130,68,62,32,30,"3,211","1,649","1,562",883,679,25.14,0.17,..,..,72.60,58.72,13.49,20.20,14.60,2.50,326,33.22,1.84,7.40,19.37,48.16,64.80,10.83,3.11
"1,063",מעלות-תרשיחא,993,297,326,328,42,14,9,9,4,5,200,112,88,43,45,"4,471","2,418","2,053","1,080",973,23.48,1.02,1.26,0.78,75.45,61.68,23.07,39.70,16.30,3,538,30.69,5.95,6.10,19.17,44.24,64.20,9.04,3.46
520,משהד,537,182,170,178,7,7,3,4,1,3,85,44,41,14,27,"2,081","1,142",939,328,611,27.24,0.78,0.92,0.62,83.33,64.37,14.05,26.50,20.50,3.30,78,33.47,..,8.10,20.65,57.69,59.70,11.23,3.04
"9,100",נהרייה,"2,809",831,915,901,162,23,18,12,5,7,409,244,165,72,93,"9,771","5,695","4,076","1,994","2,082",27.32,1.01,1.28,0.73,74.36,61.25,23.80,43.70,12.70,2.50,"1,135",31.04,9.16,6.50,15.80,43.26,71,9.96,3.20
"1,061",נוף הגליל,"2,176",668,714,700,94,19,15,7,2,5,196,133,63,26,37,"4,049","2,631","1,418",639,779,22.57,1.61,1.91,1.31,77.53,67.22,21.43,43.60,18.80,2.70,549,30.12,8.56,6,16.28,39.34,71.80,8.51,3.61
522,נחף,886,307,261,308,10,6,3,5,2,3,148,68,80,37,43,"3,500","1,643","1,857",961,896,25.92,0.66,0.97,0.36,77.05,39.38,15.69,40.70,21.50,3.80,232,31.39,4.74,6.50,18.59,48.71,76.70,9.61,3.32
"7,200",נס ציונה,"2,066",577,687,714,88,21,15,11,5,6,417,230,187,90,97,"10,776","5,584","5,192","2,714","2,478",27.08,0.70,0.92,0.48,93.38,88.45,56.09,55,15.40,3.10,"1,085",31.76,4.61,6.90,17.58,52.17,65.10,11.02,2.91
"7,300",נצרת,"3,633","1,106","1,221","1,263",43,52,29,35,11,24,770,418,352,105,247,"19,173","10,899","8,274","2,523","5,751",28.44,1.45,2.18,0.72,68.66,50.16,18.12,36.60,17.60,2.80,"1,888",31.04,3.87,8.60,19.14,50.26,69.40,10.77,2.90
"2,500",נשר,831,265,282,251,33,8,5,3,2,1,109,61,48,25,23,"2,617","1,390","1,227",641,586,25.29,0.64,0.64,0.63,88.10,80.56,32.99,36.50,16.40,4.20,314,31.85,7.96,5.80,17.18,53.82,66.90,9.93,3.27
246,נתיבות,"4,176","1,371","1,342","1,269",194,37,23,18,4,14,409,299,110,33,77,"9,730","7,203","2,527",783,"1,744",25.67,1.76,2.52,1.04,59.75,37.38,19.43,36.10,8.90,2.30,"1,069",28.55,10.66,7,15.37,33.77,54.50,10.13,2.83
"7,400",נתניה,"11,039","3,426","3,580","3,597",436,94,61,52,18,34,"1,620",942,678,281,397,"39,542","22,807","16,735","7,516","9,219",26.86,0.88,1.04,0.72,78.68,65.11,23.69,33.50,12.80,2.10,"4,228",30.54,8.56,6.60,16.54,41.67,62,10.65,2.89
525,סאג'ור,220,84,74,61,1,2,1,2,1,1,31,16,15,8,7,723,375,348,196,152,25.64,..,..,-,85.71,57.14,20.16,..,21.70,4.80,373,32.31,3.75,9.50,19.72,54.96,68.40,10.16,3.21
587,סביון,128,37,44,44,3,2,1,1,1,-,22,14,8,8,-,636,378,258,258,-,27,..,..,-,92.50,92.50,52.82,..,17.80,4.20,144,31.12,13.19,5.90,12.96,37.50,70.30,12.76,2.46
"7,500",סח'נין,"1,894",617,581,665,31,18,10,9,3,6,307,157,150,65,85,"7,905","3,985","3,920","1,821","2,099",26.17,1.06,1.77,0.33,85.54,69.02,20.34,46.90,28,3.90,792,31.96,2.40,6.60,20.78,66.16,73.20,11.03,2.95
"4,501",ע'ג'ר,149,59,42,44,4,2,1,2,1,1,26,14,12,6,6,658,335,323,157,166,25,1.48,..,..,72.88,35.59,12.25,..,18.10,3,64,35.25,3.13,10.20,18.25,60.94,79.70,10.63,3.33
666,עומר,298,95,94,101,8,2,1,2,1,1,55,25,30,15,15,"1,695",753,942,465,477,30.12,0.61,0.59,0.64,89.22,83.83,61.94,57.70,17.10,4.20,143,32.61,4.20,8.80,19.03,55.24,59.40,13.02,2.53
530,עיילבון,246,80,96,64,6,3,1,2,1,1,40,21,19,10,9,"1,093",564,529,272,257,28.79,1.33,..,..,63.33,53.33,25.56,..,26.70,3.60,387,30.95,3.88,7.40,17.84,55.56,68.70,10.45,2.97
511,עילוט,584,185,192,201,6,4,3,2,1,1,72,39,33,18,15,"1,765",909,856,464,392,24.53,0.58,1.15,-,69.14,43.43,5.28,19.10,13,2,550,30.76,3.09,8.50,18.78,53.64,64.30,9.85,3.16
532,עין מאהל,800,264,279,242,15,7,4,4,2,2,120,63,57,28,29,"2,897","1,507","1,390",718,672,24.34,..,..,-,80.47,42.19,13.25,26.90,16.40,3,101,32.83,1.98,7.70,22.68,51.49,76.20,12.57,2.71
"4,502",עין קנייא,113,41,36,33,3,1,1,-,-,-,14,14,-,-,-,338,338,-,-,-,26.44,2.97,..,..,91.89,64.86,10.80,..,21.90,3,41,30.59,4.88,8,17.46,70.73,90.20,9.94,3.16
"7,600",עכו,"2,481",779,830,812,60,27,17,15,4,11,421,228,193,71,122,"9,343","5,117","4,226","1,758","2,468",25.93,1.27,1.66,0.86,80,54.16,16.65,31.50,13.60,2.50,"1,207",31.24,6.46,7,17.05,43.74,66,8.68,3.66
"3,660",עמנואל,579,193,181,166,39,8,7,1,-,1,65,61,4,-,4,"1,106","1,016",90,-,90,18.50,5.02,8.71,1.37,45.95,24.32,9.86,..,3.70,1,120,26.09,9.17,4.20,16.36,28.33,45,8.69,3.06
534,עספיא,565,176,207,167,15,6,4,4,2,2,104,57,47,25,22,"2,490","1,309","1,181",632,549,24.92,0.94,1.29,0.54,91.67,64.44,17.39,37.30,17.30,3.30,292,32.43,3.08,6.10,19.91,60.27,74.70,10.62,3.08
"7,700",עפולה,"4,003","1,340","1,306","1,239",118,33,23,19,8,11,465,260,205,98,107,"10,567","5,774","4,793","2,552","2,241",24.79,1.44,1.77,1.11,79.36,61.22,20.96,31.20,10.40,2.40,"1,303",31.13,8.14,6.80,14.54,39.60,73.10,8.98,3.50
531,עראבה,"1,588",540,517,510,21,12,8,8,3,5,249,132,117,54,63,"6,274","3,193","3,081","1,558","1,523",26.71,0.79,1.31,0.30,87.08,62.23,20.20,35.60,24.50,3.70,621,32.17,2.42,6.50,19.88,60.55,65.30,11.20,2.91
"2,560",ערד,"2,161",725,714,682,40,17,11,8,2,6,244,171,73,24,49,"5,369","3,699","1,670",608,"1,062",23.97,0.89,1.17,0.57,56.48,45.82,13.73,27.30,5.40,1.40,552,27,10.14,7.10,14.53,31.88,64.20,10.56,2.57
637,ערערה,"1,082",343,387,340,12,10,7,5,2,3,166,96,70,29,41,"4,015","2,290","1,725",825,900,26.14,0.94,1.40,0.45,72.99,50.13,17.88,28.30,17.80,3,108,31.26,2.78,7.70,16.20,51.85,88.90,6.78,4.64
"1,192",ערערה-בנגב,"1,656",508,567,567,14,13,8,9,4,5,271,145,126,55,71,"6,480","3,523","2,957","1,488","1,469",25.63,1.74,2.44,1.05,67.70,29.22,8.86,16.70,9.20,2,701,34.16,7.70,9.80,12.24,39.94,70.90,10.23,3.38
537,פוריידיס,832,245,258,313,16,7,4,6,2,4,135,66,69,31,38,"3,188","1,584","1,604",805,799,27.70,0.26,..,..,71.21,46.59,10.89,27.30,15.80,2.70,106,31.73,0.94,7.70,21.09,48.11,81,9.38,3.46
535,פסוטה,146,31,66,48,1,1,1,-,-,-,15,15,-,-,-,394,394,-,-,-,26.36,..,..,..,82.05,76.92,28.29,..,37.10,4.50,292,30.81,8.22,6.20,16.26,51.37,70.70,9.78,3.22
536,פקיעין (בוקייעה),277,78,78,119,2,3,2,2,1,1,38,21,17,9,8,916,519,397,208,189,25.60,..,..,..,83.54,64.56,24.30,..,20.40,3.90,39,29.19,2.56,7.80,24.82,43.59,64.10,12.77,2.41
"7,800",פרדס חנה-כרכור,"2,286",593,791,809,93,26,21,12,4,8,397,258,139,53,86,"8,903","5,897","3,006","1,495","1,511",26.00,1.10,0.99,1.20,82.81,73.03,47.27,36.20,9.40,2.30,937,29.69,9.82,5.90,14.35,43.12,59.90,10.97,2.73
171,פרדסייה,460,152,151,151,6,2,2,-,-,-,29,29,-,-,-,826,826,-,-,-,29.18,0.84,0.81,0.87,88.68,79.25,56.06,..,14.90,3.20,75,31.99,14.67,4.40,13.53,30.67,76,11.79,2.80
"7,900",פתח תקווה,"13,201","4,057","4,227","4,476",441,123,74,77,26,51,"2,070","1,196",874,346,528,"51,627","29,108","22,519","9,731","12,788",26.75,0.74,0.94,0.53,78.53,70.20,36.25,42.90,15.50,2.70,"5,318",30.26,7.58,6,16.58,43.06,60.10,10.62,2.86
"1,113",צור הדסה,802,260,272,248,22,5,3,4,2,2,99,51,48,27,21,"2,517","1,376","1,141",653,488,27.94,0.45,0.54,0.36,91.30,86.96,57.38,..,11.80,3.40,271,30.86,5.90,4.40,13.06,47.23,70,10.65,2.90
"8,000",צפת,"2,747",881,852,881,133,44,26,23,4,19,449,268,181,57,124,"9,418","5,458","3,960","1,269","2,691",23.17,3.51,4.56,2.36,45.99,34.53,18.48,29.90,8.10,2.10,"1,157",27.85,8.82,6.50,16.47,38.81,54.20,8.01,3.47
"3,557",קדומים,320,83,119,103,15,5,3,3,1,2,70,34,36,17,19,"1,698",774,924,475,449,23.13,0.69,..,..,86.05,79.84,56.39,..,20.80,4,220,29.58,6.36,4.40,18.99,55.45,57.70,8.55,3.48
195,קדימה-צורן,"1,058",291,384,352,31,10,7,3,2,1,179,105,74,34,40,"4,918","2,667","2,251","1,150","1,101",25.76,0.65,0.91,0.38,88.26,85.21,53.37,45.80,11.60,3.10,496,31.54,7.06,6,15.86,44.56,61.80,14.11,2.24
638,קלנסווה,"1,528",472,508,515,33,13,7,6,2,4,235,127,108,48,60,"5,866","3,103","2,763","1,274","1,489",27.09,0.41,0.48,0.35,80.36,48.38,14.61,34.80,18.40,3.30,581,32.25,3.44,7.20,18.45,50.26,66.30,11.34,2.90
"4,100",קצרין,374,98,116,134,26,5,2,4,1,3,73,33,40,5,35,"1,609",760,849,110,739,26.26,2.55,2.69,2.41,73.83,66.36,23.07,..,10.50,2.60,210,32.59,2.38,6.50,16.70,48.10,75.70,8.90,3.75
"2,620",קריית אונו,"1,893",524,641,665,63,15,9,6,3,3,308,169,139,69,70,"8,831","4,568","4,263","2,179","2,084",28.93,0.49,0.55,0.43,91.94,89.31,60.37,66.40,18.50,3.60,823,30.70,9.96,5.30,15.09,50.30,72.60,12.30,2.52
"3,611",קריית ארבע,556,168,183,189,16,11,8,4,2,2,139,96,43,22,21,"2,528","1,702",826,463,363,20.20,1.18,1.40,0.97,81.25,68.75,32.54,50.70,18.20,4.30,411,28.08,5.60,4.70,17.15,44.04,60.20,6.88,4.08
"6,800",קריית אתא,"2,998",932,954,998,114,23,15,12,4,8,386,226,160,73,87,"9,214","5,386","3,828","1,921","1,907",26.94,0.96,1.42,0.47,76.99,63.27,24.58,41.10,11.20,2.50,"1,079",30.83,8.43,6.30,15.47,40.41,69.30,9.79,3.17
"9,500",קריית ביאליק,"2,124",636,700,696,92,12,8,6,3,3,275,137,138,63,75,"6,811","3,595","3,216","1,603","1,613",28.81,1.00,1.26,0.72,82.51,70.41,31.11,37.20,10.60,2.30,772,31.93,8.29,6.60,14.03,39.90,72,10.32,3.11
"2,630",קריית גת,"4,990","1,635","1,643","1,511",201,46,30,23,7,16,560,349,211,89,122,"13,371","8,162","5,209","2,233","2,976",24.92,1.35,1.74,0.94,63.36,49.20,19.05,28.90,9.40,1.90,"1,410",30.99,8.30,7.60,15.74,40,60.90,10.42,2.99
"2,300",קריית טבעון,647,149,231,211,56,7,5,4,2,2,132,61,71,28,43,"3,229","1,638","1,591",675,916,27.78,1.33,1.57,1.08,84.77,78.52,60.08,49.60,12,3.50,360,31.16,8.06,5.60,16.09,47.78,63.50,9.75,3.20
"9,600",קריית ים,"1,441",406,467,504,64,13,9,7,4,3,218,128,90,47,43,"5,173","2,825","2,348","1,284","1,064",25.85,1.89,2.47,1.30,79.12,67.32,14.68,33.60,9.80,1.70,670,31.21,7.46,6.80,16.27,45.82,68.70,8.78,3.60
"1,137",קריית יערים,776,232,271,229,44,6,4,2,-,2,77,66,11,-,11,"1,641","1,403",238,-,238,26.56,1.55,1.74,1.40,27.27,26.26,21.29,..,7,2.50,108,19.85,9.26,5.40,13.23,23.15,63.50,9.93,1.99
"8,200",קריית מוצקין,"2,349",714,735,798,102,15,8,8,4,4,290,158,132,68,64,"7,680","4,059","3,621","1,885","1,736",27.92,1.09,1.05,1.14,84.60,75.40,33.11,46.30,12.80,2.70,774,31.95,7.24,6.20,15.54,42.12,63,11.70,2.77
"1,034",קריית מלאכי,"1,964",618,633,657,56,16,10,10,3,7,243,160,83,33,50,"5,113","3,395","1,718",801,917,23.34,2.12,3.13,1.17,63.96,54.74,16.65,30.80,8.40,2,663,31.15,5.58,7.50,18.13,40.27,63.20,9.05,3.48
469,קריית עקרון,566,182,184,179,21,4,3,2,1,1,53,41,12,6,6,"1,229",881,348,181,167,22.76,1.27,1.98,0.65,78.62,65.52,18.95,35.80,9.80,2.50,63,28.46,11.11,5,16.70,42.86,51.60,11.21,2.55
"2,800",קריית שמונה,949,301,307,323,18,15,10,11,4,7,198,102,96,38,58,"3,774","1,867","1,907",892,"1,015",22.57,0.91,1.38,0.41,75.48,60.19,20.17,34.90,24.20,6.70,570,31.71,7.54,7.20,17.04,49.30,75,7.44,4.34
"3,640",קרני שומרון,829,251,263,279,36,5,4,2,1,1,102,71,31,15,16,"2,437","1,648",789,387,402,25.47,1.48,2.36,0.56,86.89,79.78,48.09,41.20,25.60,4.60,310,30.67,10.32,5.40,14.30,41.94,58.90,9.59,3.22
543,ראמה,354,109,123,121,1,6,3,4,1,3,84,39,45,12,33,"2,238","1,101","1,137",300,837,29.38,0.42,..,..,82.11,62.60,25.18,36.60,25.10,4,334,30.67,3.59,7,19.74,55.39,64.70,11.43,2.71
"2,640",ראש העין,"5,568","1,704","1,817","1,828",219,34,26,13,6,7,537,368,169,86,83,"13,636","8,983","4,653","2,525","2,128",27.30,0.95,1.04,0.86,81.40,72.71,39.78,44.30,12.60,2.60,"1,469",30.41,8.85,5.60,15.55,41.73,64.50,11.38,2.69
"8,300",ראשון לציון,"10,481","3,220","3,578","3,354",329,88,61,52,19,33,"1,542",875,667,289,378,"39,363","21,014","18,349","8,761","9,588",26.74,0.88,1.07,0.68,88.14,77.19,30.36,43.90,16.30,3,"4,122",31.92,8.25,5.90,16.99,47.99,63.80,11.05,2.92
"1,161",רהט,"6,747","2,187","2,243","2,262",55,32,22,21,9,12,794,481,313,168,145,"20,233","11,935","8,298","4,749","3,549",27.17,2.73,3.62,1.87,67.48,39.54,9.38,25.10,10.70,2.20,"2,182",32.73,7.24,9.10,13.27,37.08,66.50,10.36,3.22
"8,400",רחובות,"8,472","2,589","2,727","2,855",301,76,44,46,15,31,"1,230",714,516,225,291,"31,438","17,579","13,859","6,541","7,318",26.93,1.16,1.62,0.67,78.40,71.71,43.74,45.10,15.90,3.20,"3,107",31.03,8.11,6.30,16.23,44.29,59.90,11.36,2.75
542,ריינה,864,252,309,292,11,8,5,5,2,3,133,79,54,25,29,"3,553","2,058","1,495",672,823,27.09,0.73,..,..,74.59,43.65,11.95,29.50,17.10,2.90,414,32.48,3.14,8.10,16.61,47.83,70.30,9.53,3.47
922,רכסים,"1,554",505,493,472,84,23,14,12,-,12,219,161,58,-,58,"4,516","3,403","1,113",-,"1,113",25.76,0.91,1.46,0.36,22.12,6.64,11.22,18,4.10,1.20,283,22.04,12.37,1.60,15.60,8.13,59.10,11.05,1.99
"8,500",רמלה,"4,625","1,467","1,500","1,539",119,46,29,26,8,18,684,429,255,89,166,"14,613","9,214","5,399","2,045","3,354",23.89,1.98,2.32,1.65,73.42,54.24,12.74,26.60,10.10,1.70,"1,783",30.87,10.21,7.30,14.89,36.34,64.40,9.58,3.26
"8,600",רמת גן,"6,312","1,957","2,088","2,078",189,45,32,18,3,15,890,604,286,35,251,"22,786","15,145","7,641",875,"6,766",27.30,0.88,1.00,0.75,87.22,83.10,47.35,50.80,21.50,4.50,"2,304",31.31,7.90,6.80,16.87,45.70,62.70,11.33,2.79
"2,650",רמת השרון,"2,007",588,667,666,86,24,16,9,3,6,406,207,199,81,118,"11,575","5,247","6,328","2,908","3,420",26.75,1.34,1.42,1.27,86.33,83.84,59.27,56.30,16.90,3,"1,157",30.61,7.26,5.40,15.84,48.57,61.50,10.93,2.82
122,רמת ישי,385,116,126,131,12,3,2,1,1,-,38,27,11,11,-,"1,039",718,321,321,-,27.23,..,..,..,90.77,83.85,58.94,55.70,11.80,3.70,99,30.73,9.09,5.80,13.24,42.42,66,7.22,4.21
"8,700",רעננה,"3,549","1,054","1,185","1,177",133,37,22,22,9,13,612,320,292,127,165,"15,934","7,875","8,059","3,777","4,282",27.33,1.36,1.44,1.28,89.04,83.79,48.39,56,18.60,3.20,"1,714",30.75,7.41,5.50,16.87,47.78,61.80,10.43,2.97
913,שבלי - אום אל-גנם,374,105,120,142,7,3,2,2,1,1,60,36,24,12,12,"1,390",814,576,279,297,24.81,..,..,..,67.69,37.69,15.54,20.70,20.40,3.70,159,31.39,6.29,6,18.57,60.38,62,9.82,3.24
"1,286",שגב-שלום,"1,088",318,378,372,20,8,5,6,3,3,214,113,101,47,54,"5,462","2,842","2,620","1,308","1,312",26.81,3.27,4.11,2.41,65.37,42.86,7.36,28.60,7.90,1.70,539,34.63,6.49,9.30,13.77,37.66,66.90,11.29,3.12
"1,031",שדרות,"2,132",703,719,673,37,17,13,8,3,5,238,159,79,39,40,"5,462","3,535","1,927","1,052",875,24.91,1.28,1.99,0.56,81.37,70.14,25.13,27.60,16.10,4.20,742,30.74,7.95,7.10,14.76,39.35,63.60,8.85,3.54
"1,304",שוהם,978,321,303,325,29,9,6,4,2,2,160,87,73,31,42,"4,269","2,189","2,080",969,"1,111",26.79,0.73,0.98,0.48,94.09,89.66,63.01,58,17.70,4.90,422,31.97,8.06,5.20,17.81,55.45,68.60,11.25,2.86
7,שחר,956,253,325,356,22,11,6,8,3,5,199,85,114,41,73,"3,994","1,972","2,022",872,"1,150",27.54,0.60,0.77,0.42,79.41,66.18,49.20,31.70,8,2.90,603,31.07,5.31,5.60,15.48,46.27,70.90,7.28,4.35
812,שלומי,355,107,112,118,18,4,3,3,2,1,60,32,28,18,10,"1,218",681,537,351,186,25.75,1.69,1.98,1.37,74.55,55.45,23.35,..,7.10,2.20,180,31.46,11.67,9,13.44,42.78,72.80,7.58,4.22
538,שעב,425,146,147,131,1,3,2,2,1,1,62,36,26,14,12,"1,450",820,630,341,289,23.85,0.57,1.14,-,80.17,62.93,15.25,31.90,17,2.60,361,31.97,3.05,8,17.04,44.32,71.70,9.80,3.31
