feature_set,target_bloc,feature,folds_present,mean_effective_coefficient,mean_absolute_effective_coefficient,coefficient_standard_deviation,positive_fold_share
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_עם_2_1_ילדים_במשפחה__annualized_change,5,-0.00313825096498331,0.0031382509649833107,0.0006403513511352121,0.0
history_plus_all_socio_sensitivity,Center_Left,education__אחוז_זכאים_לתעודת_בגרות_מבין_תלמידי_כיתות_יב__level,1,0.0031223711431165382,0.0031223711431165382,,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__snapshot_age_years,5,3.661328916990053e-05,0.003045524881106487,0.0037854033158393847,0.6
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_באוכלוסייה_בסוף_השנה_בני_14_10__level,1,0.0030304080471695713,0.0030304080471695713,,1.0
history_plus_all_socio_sensitivity,Center_Left,income__אחוז_העצמאים_המשתכרים_עד_מחצית_השכר_הממוצע__annualized_change,5,-0.002970405381697478,0.002970405381697478,0.001954243192040098,0.0
history_plus_all_socio_sensitivity,Center_Left,education__עובדי_הוראה_ממוצע_שעות_עבודה_לשבוע__level,1,-0.002935412773716246,0.002935412773716246,,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_2_1_ילדים__level,5,0.002929113536977087,0.002929113536977087,0.0003255675766891817,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__יהודים_ואחרים_אחוזים_מתוך_כלל_אוכלוסיית_הישראלים__level,1,0.0029228625561425322,0.0029228625561425322,,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_2_1_ילדים__annualized_change,5,-0.0028870837974942234,0.0028870837974942234,0.0013229752330366957,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_עם_2_1_ילדים_במשפחה__level,5,0.0028701328238653692,0.0028701328238653692,0.00033808153154983004,1.0
history_plus_all_socio_sensitivity,Center_Left,education__השכלה_גבוהה_אחוז_הנכנסים_להשכלה_גבוהה_בתוך_8_שנים_בקרב_תלמידי_יב__level,1,0.0028622806782588723,0.0028622806782588723,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_גמלאות_נכות_מעבודה_ותלויים_סוף_שנה__annualized_change,5,-0.0028513081885053904,0.0028513081885053904,0.001240342066919828,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__snapshot_age_years,5,0.0028467586484156085,0.0028467586484156085,0.00048222032462694664,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__גיל_ממוצע_של_מקבלי_דמי_אבטלה_לא_כולל_חיילים__level,5,0.0028467586484154555,0.0028467586484154555,0.0004822203246266494,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__דמי_אבטלה_ממוצעים_ליום_ש_ח__level,5,0.0028467586484154555,0.0028467586484154555,0.0004822203246266494,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלאות_נכות_כללית_סוף_שנה__annualized_change,5,0.0028077582754588853,0.0028077582754588853,0.0007582572841926369,1.0
history_plus_all_socio_sensitivity,Center_Left,income__מספר_העצמאים__level,5,-0.0027149733815920603,0.0027149733815920603,0.0013644638730204697,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_גמלאות_ניידות_סוף_שנה__annualized_change,5,-0.002710486438864494,0.002710486438864494,0.0006428760483720743,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולים_בני_65_ומעלה_בהשתקעות_ראשונה_2015__level,3,0.002658855743491151,0.002658855743491151,0.001022596627792945,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__השכלה_גבוהה_אחוז_הנכנסים_להשכלה_גבוהה_בתוך_8_שנים_בקרב_תלמידי_יב__level,1,-0.0026467153811352722,0.0026467153811352722,,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__אחוז_המבוטחים_בקופ_ח_מתוך_סך_כל_המבוטחים_מאוחדת__level,5,-0.0026339149741665298,0.0026339149741665298,0.001083733311618101,0.0
history_plus_all_socio_sensitivity,Center_Left,income__אחוז_שינוי_ריאלי_לעומת_השנה_הקודמת_של_שכר_ממוצע_לחודש_של_שכירים_כלל_השכירים__level,5,-0.0026292551396491174,0.0026292551396491174,0.0010497618749203917,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__אחוז_זכאים_לתעודת_בגרות_מבין_תלמידי_כיתות_יב__level,1,-0.002593802643189711,0.002593802643189711,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__אחוז_זכאים_לתעודת_בגרות_שעמדו_בדרישות_הסף_של_האוניברסיטאות_מבין_תלמידי_כיתות_יב__level,1,-0.002593802643189711,0.002593802643189711,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולי_1990_מסך_האוכלוסייה__level,5,-0.0025679341812240384,0.002567934181224038,0.0013897825778947952,0.0
history_plus_all_socio_sensitivity,Center_Left,education__אחוז_זכאים_לתעודת_בגרות_שעמדו_בדרישות_הסף_של_האוניברסיטאות_מבין_תלמידי_כיתות_יב__level,1,-0.00250774356277226,0.00250774356277226,,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלת_הבטחת_הכנסה_נפשות_במשך_השנה__level,5,-0.0025037873505229383,0.0025037873505229383,0.0014409350282377155,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__אחוז_מקבלי_השלמת_הכנסה_מבין_מקבלי_קצבאות_זקנה_ושאירים_סוף_שנה__annualized_change,5,-0.002503343170749876,0.002503343170749876,0.0006664065007628947,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_קצבאות_זקנה_ושאירים_סה_כ_סוף_שנה__annualized_change,5,-0.002503343170749876,0.002503343170749876,0.0006664065007628947,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__ניצול_ימי_אבטלה_בשנה_חציון_שנתי__level,1,0.0024781168983747806,0.0024781168983747806,,1.0
history_plus_all_socio_sensitivity,Center_Left,income__הכנסה_ממוצעת_לחודש_של_העצמאים_ש_ח__annualized_change,5,-0.0022291863894355565,0.0024688706194589253,0.002007570249281125,0.2
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_באוכלוסייה_בסוף_השנה_בני_75_ומעלה__level,1,0.00242543261348895,0.00242543261348895,,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_קצבאות_זקנה_ושאירים_סה_כ_סוף_שנה__annualized_change,5,0.0024056712017415396,0.00240567120174154,0.0006355712074264093,1.0
history_plus_all_socio_sensitivity,Center_Left,income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_כלל_השכירים__annualized_change,5,-0.0014198865920046408,0.002400308450800341,0.0025680615789706405,0.4
history_plus_all_socio_sensitivity,Center_Left,education__עובדי_הוראה_ממוצע_תלמידים_למורה__level,1,-0.0023941587812731256,0.0023941587812731256,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__אחוז_תלמידים_נושרים_סה_כ__level,1,0.0023858705075610834,0.0023858705075610834,,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__snapshot_age_years,5,-0.002340328645961373,0.002340328645961373,0.0021998183404261236,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__יוצאים_ליישובים_אחרים_גיל_65_ומעלה__level,1,0.0023281816031403236,0.0023281816031403236,,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_בני_29_20_באוכלוסייה_בסוף_2015__level,3,0.002148147459067594,0.0023002593094990334,0.0020602262305166657,0.6666666666666666
history_plus_all_socio_sensitivity,Center_Left,demographic__ריבוי_טבעי_לאלף_תושבים_2015_2014__level,3,0.002297749068873065,0.002297749068873065,0.00014505737154156908,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_באוכלוסייה_בסוף_השנה_בני_19_15__level,1,-0.002296370429415572,0.002296370429415572,,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__אחוז_המבוטחים_בקופ_ח_מתוך_סך_כל_המבוטחים_מאוחדת__annualized_change,5,0.000819057079321581,0.0022871080098796443,0.002502223419842786,0.6
history_plus_all_socio_sensitivity,Center_Left,demographic__השתקעות_ראשונה_של_עולים__level,5,0.0020092182295521096,0.0022752387756649613,0.0015130396096646628,0.8
history_plus_all_socio_sensitivity,Center_Left,income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_נשים__annualized_change,5,-0.002269388278332825,0.002269388278332825,0.0011896234821823417,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_2_1_ילדים__annualized_change,5,0.0022351906703090537,0.0022351906703090537,0.0009223049206918851,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_4_3_ילדים__annualized_change,5,0.0022351906703090537,0.0022351906703090537,0.0009223049206918851,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_סה_כ__annualized_change,5,0.0022351906703090537,0.0022351906703090537,0.0009223049206918851,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_סה_כ__annualized_change,5,0.0022351906703090537,0.0022351906703090537,0.0009223049206918851,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_עם_2_1_ילדים_במשפחה__annualized_change,5,0.0022351906703090537,0.0022351906703090537,0.0009223049206918851,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_עם_4_3_ילדים_במשפחה__annualized_change,5,0.0022351906703090537,0.0022351906703090537,0.0009223049206918851,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בהשתקעות_ראשונה_בני_64_45__level,1,-0.0022340929978179264,0.0022340929978179264,,0.0
history_plus_all_socio_sensitivity,Center_Left,education__עובדי_הוראה_אחוז_בעלי_דרגת_שכר_תואר_שני_ומעלה__level,1,0.002232248912951455,0.002232248912951455,,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__שיעור_פטירות_מתוקנן_ל_1_000_תושבים__level,1,-0.00219247451302687,0.00219247451302687,,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__גיל_ממוצע_של_מקבלי_דמי_אבטלה_לא_כולל_חיילים__annualized_change,5,-0.002180992287586703,0.0021809922875867032,0.0024480495101808952,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_באוכלוסייה_בסוף_השנה_בני_44_30__level,1,0.0021347320888944026,0.0021347320888944026,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_5_ילדים_ויותר__level,5,0.0020749981592199365,0.002074998159219937,0.0005393027481244867,1.0
history_plus_all_socio_sensitivity,Center_Left,income__אחוז_שינוי_ריאלי_של_הכנסה_ממוצעת_לחודש_של_העצמאים_לעומת_השנה_הקודמת__level,5,-0.0020697391002996303,0.0020697391002996303,0.002247552295114392,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_דמי_אבטלה_ממוצע_חודשי_סה_כ__annualized_change,5,0.0018896052633474616,0.0020654655448511545,0.0016237001551768718,0.8
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_באוכלוסייה_בסוף_השנה_בני_17_0__level,1,-0.0020095335255526313,0.0020095335255526313,,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_בני_17_0_באוכלוסייה_בסוף_2015__level,3,-0.002003137807628156,0.002003137807628156,0.00024152760522169818,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__פטירות_2015__level,3,-0.001998408016730611,0.001998408016730611,0.0005284899667990546,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_5_ילדים_ויותר__annualized_change,5,0.0019839068348540814,0.0019839068348540814,0.001069404845124175,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלאות_סיעוד_סוף_שנה__level,5,0.00196458561162259,0.00196458561162259,0.00035578674183596914,1.0
history_plus_all_socio_sensitivity,Center_Left,income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_גברים__level,5,0.0019626113863358565,0.0019626113863358565,0.001405862080979041,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלת_הבטחת_הכנסה_נפשות_במשך_השנה__annualized_change,5,-0.0019523210648547575,0.0019523210648547575,0.0005189326828345328,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולים_בני_17_0_בהשתקעות_ראשונה_2015__level,3,0.001658910158583143,0.0019497248577453746,0.0027959685939852254,0.6666666666666666
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בני_65_ומעלה_בהשתקעות_ראשונה_2015__level,3,0.0019482684683786884,0.0019482684683786884,0.0004392857089145526,1.0
history_plus_all_socio_sensitivity,Center_Left,income__אחוז_שינוי_ריאלי_לעומת_השנה_הקודמת_של_שכר_ממוצע_לחודש_של_שכירים_גברים__level,5,0.0019439610408446522,0.0019439610408446522,0.0005959381217447224,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__אחוז_המבוטחים_בקופ_ח_מתוך_סך_כל_המבוטחים_לאומית__level,5,-0.001915804918264926,0.001915804918264926,0.0009656134860556543,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__אחוז_שינוי_ריאלי_לעומת_השנה_הקודמת_של_שכר_ממוצע_לחודש_של_שכירים_נשים__level,5,0.0019008116755419072,0.0019008116755419072,0.00035554498625885525,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_דמי_אבטלה_ממוצע_חודשי_גברים__annualized_change,5,0.0016990065327782058,0.0018748668142818982,0.0015371354284454246,0.8
history_plus_all_socio_sensitivity,Center_Left,missing__income__אחוז_העצמאים_המשתכרים_עד_מחצית_השכר_הממוצע__level,5,0.0018692800958771956,0.0018692800958771956,0.00037679819106263345,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__הכנסה_ממוצעת_לחודש_של_העצמאים_ש_ח__level,5,0.0018692800958771956,0.0018692800958771956,0.00037679819106263345,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__מדד_אי_השוויון_שכירים_מדד_ג_יני_0_שוויון_מלא__level,5,0.0018692800958771956,0.0018692800958771956,0.00037679819106263345,1.0
history_plus_all_socio_sensitivity,Center_Left,income__מספר_השכירים__level,5,0.0018651552160857138,0.0018651552160857138,0.00022653295206721702,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולים_בהשתקעות_ראשונה_בני_64_45__level,1,-0.001839253775057449,0.001839253775057449,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__אחוז_שינוי_ריאלי_של_הכנסה_ממוצעת_לחודש_של_העצמאים_לעומת_השנה_הקודמת__annualized_change,5,-0.0018325182956691207,0.0018325182956691207,0.0007106278744846508,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__אחוז_מקבלי_השלמת_הכנסה_מבין_מקבלי_קצבאות_זקנה_ושאירים_סוף_שנה__level,5,0.0018235667078947792,0.0018235667078947792,0.0005914691919694496,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_קצבאות_זקנה_ושאירים_סה_כ_סוף_שנה__level,5,0.0018235667078947792,0.0018235667078947792,0.0005914691919694496,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__השתקעות_ראשונה_של_עולים_2015__level,3,-0.0018150760765260844,0.0018150760765260846,0.00041154670773118653,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בני_64_45_בהשתקעות_ראשונה_2015__level,3,0.0017978756352099222,0.001797875635209922,0.0024356553275864117,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלאות_נכות_מעבודה_ותלויים_סוף_שנה__annualized_change,5,0.00179233527366702,0.00179233527366702,0.0003178986578481496,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__אחוז_שינוי_ריאלי_לעומת_השנה_הקודמת_של_שכר_ממוצע_לחודש_של_שכירים_כלל_השכירים__level,5,0.00178356660645183,0.00178356660645183,0.0003721379744953498,1.0
history_plus_all_socio_sensitivity,Center_Left,income__מספר_השכירים__annualized_change,5,-0.0017824353883951337,0.0017824353883951337,0.0008172126231033486,0.0
history_plus_all_socio_sensitivity,Center_Left,education__עובדי_הוראה_אחוז_עובדי_הוראה_חדשים__level,1,0.001770519641116105,0.001770519641116105,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולי_1990_מסך_האוכלוסייה_2015__level,3,-0.00036567632903342903,0.0017632741769924261,0.002162618810563597,0.3333333333333333
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_עם_5_ילדים_ויותר_במשפחה__level,5,-0.0017458782840133948,0.0017458782840133948,0.0002160021021690336,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__אחוז_מקבלי_השלמת_הכנסה_מבין_מקבלי_קצבאות_זקנה_ושאירים_סוף_שנה__annualized_change,5,-0.0017393134514117688,0.001739313451411769,0.000941973458439935,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_גמלת_הבטחת_הכנסה_נפשות_במשך_השנה__level,5,0.0013369796010168618,0.0017337949446226309,0.0016977018489998464,0.8
history_plus_all_socio_sensitivity,Center_Left,unemployment__אחוז_המבוטחים_בקופ_ח_מתוך_סך_כל_המבוטחים_מכבי__annualized_change,5,0.001188721226930223,0.0017203651071528298,0.0017072633361416686,0.8
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בני_44_18_בהשתקעות_ראשונה_2015__level,3,-0.00034786363042629376,0.0017112250612546342,0.0020843821689901206,0.3333333333333333
history_plus_all_socio_sensitivity,Center_Left,unemployment__אחוז_המבוטחים_בקופ_ח_מתוך_סך_כל_המבוטחים_לאומית__annualized_change,5,-0.0017095750613657316,0.0017095750613657311,0.001414041165362856,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בני_17_0_בהשתקעות_ראשונה_2015__level,3,-0.0002285436229705736,0.0017091049222023212,0.0021222009134952155,0.3333333333333333
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_סה_כ__level,5,0.00169431733380195,0.00169431733380195,0.0002819487487344164,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__מתגרשים_סה_כ_גברים_ונשים__level,1,-0.001690259982403378,0.001690259982403378,,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__פטירות_תינוקות_ממוצע__level,1,0.0016829205564746785,0.0016829205564746785,,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_בני_14_10_באוכלוסייה_בסוף_2015__level,3,-0.0016804652878587565,0.0016804652878587565,0.0013986651127711012,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__נכנסים_מיישובים_אחרים_גיל_65_ומעלה__level,1,-0.0016312759250688982,0.0016312759250688982,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__השתקעות_ראשונה_של_עולים_2015__level,3,0.0016203699027959701,0.0016203699027959701,0.00029307990948800446,1.0
history_plus_all_socio_sensitivity,Center_Left,education__ממוצע_תלמידים_לכיתה_בבתי_ספר_יסודיים__level,1,0.0015898943634698036,0.0015898943634698036,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_עם_5_ילדים_ויותר_במשפחה__annualized_change,5,-0.0015795135250085978,0.0015795135250085978,0.0007716479093518241,0.0
history_plus_all_socio_sensitivity,Center_Left,income__מספר_העצמאים__annualized_change,5,0.0015731823154385468,0.0015731823154385468,0.0008554899557375083,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולים_בהשתקעות_ראשונה_בני_44_18__level,1,0.001520319374405787,0.001520319374405787,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__אחוז_עולים_בני_44_18_בהשתקעות_ראשונה_2015__level,3,-0.0005430741688267946,0.0015144441901799278,0.001753664464496099,0.3333333333333333
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_ילדים_שבגינם_שולמו_קצבאות_במשפחות_עם_5_ילדים_ויותר__level,5,-0.0014955942540458723,0.0014955942540458723,0.0003410731713992759,0.0
history_plus_all_socio_sensitivity,Center_Left,education__אחוז_תלמידים_נושרים_בנות__level,1,0.0014885552384655669,0.0014885552384655669,,1.0
history_plus_all_socio_sensitivity,Center_Left,income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_כלל_השכירים__level,5,0.001449280729711742,0.001449280729711742,0.0007461078027409725,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_גמלאות_נכות_כללית_סוף_שנה__annualized_change,5,-0.0014345067725273788,0.0014345067725273788,0.0005700257929708807,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מספר_משפחות_של_מקבלי_קצבאות_בגין_ילדים_סוף_שנה_סה_כ__annualized_change,5,-0.0014312741884744237,0.0014312741884744237,0.0001589283127414178,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__שיעור_פריון_כולל__level,1,-0.0014297958001354058,0.0014297958001354058,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__אחוז_שינוי_ריאלי_לעומת_השנה_הקודמת_של_שכר_ממוצע_לחודש_של_שכירים_גברים__level,5,0.0014290087286997128,0.0014290087286997128,0.0004376835322586614,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__פטירות_תינוקות_ממוצע_2015_2011__level,3,0.000777470885899641,0.0014230148124261793,0.0016857882264864241,0.6666666666666666
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בהשתקעות_ראשונה_בני_44_18__level,1,-0.001413778640895273,0.001413778640895273,,0.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלאות_נכות_מעבודה_ותלויים_סוף_שנה__level,5,0.001386857688118564,0.0013868576881185639,0.00012692130500625842,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__אחוז_השכירים_המשתכרים_עד_שכר_מינימום__level,5,0.001348260032441756,0.001348260032441756,0.0004131282365206053,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__מספר_העצמאים__level,5,0.001348260032441756,0.001348260032441756,0.0004131282365206053,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__מספר_השכירים__level,5,0.001348260032441756,0.001348260032441756,0.0004131282365206053,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_גברים__level,5,0.001348260032441756,0.001348260032441756,0.0004131282365206053,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_כלל_השכירים__level,5,0.001348260032441756,0.001348260032441756,0.0004131282365206053,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__income__שכר_ממוצע_לחודש_של_שכירים_ש_ח_נשים__level,5,0.001348260032441756,0.001348260032441756,0.0004131282365206053,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_בני_75_ומעלה_באוכלוסייה_בסוף_2015__level,3,0.0004314554671940379,0.0013423963424095762,0.0019309245774489989,0.3333333333333333
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__אחוז_מקבלי_דמי_אבטלה_מבני_67_20_שנתי__level,1,0.0013165177529885766,0.0013165177529885766,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__ימי_זכאות_לדמי_אבטלה_ממוצע_שנתי__level,1,0.0013165177529885766,0.0013165177529885766,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מספר_מקבלי_דמי_אבטלה_סה_כ_שנתי__level,1,0.0013165177529885766,0.0013165177529885766,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__ניצול_ימי_אבטלה_בשנה_חציון_שנתי__level,1,0.0013165177529885766,0.0013165177529885766,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__ניצול_ימי_אבטלה_בשנה_ממוצע_שנתי__level,1,0.0013165177529885766,0.0013165177529885766,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__השתקעות_ראשונה_של_עולים__level,5,0.0013093149308100918,0.0013093149308100918,0.0007273116402334487,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__אחוז_המבוטחים_בקופ_ח_מתוך_סך_כל_המבוטחים_כללית__annualized_change,5,0.0013076655164179739,0.0013076655164179739,0.0005754610133018374,1.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_עולים_בהשתקעות_ראשונה_בני_17_0__level,1,0.0013055533962233752,0.0013055533962233752,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_גמלאות_נכות_מעבודה_ותלויים_סוף_שנה__level,5,-0.0006215590253178487,0.0013046781820617995,0.0014848505277486033,0.4
history_plus_all_socio_sensitivity,Center_Left,income__אחוז_העצמאים_המשתכרים_עד_מחצית_השכר_הממוצע__level,5,0.0013024667210943292,0.0013024667210943294,0.0007230849837119317,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__unemployment__מקבלי_דמי_אבטלה_ממוצע_חודשי_סה_כ__level,5,0.0012846969312963678,0.0012846969312963678,0.0004135405995999809,1.0
history_plus_all_socio_sensitivity,Center_Left,education__השכלה_גבוהה_אחוז_סטודנטים_מתוך_אוכלוסיית_בני_25_20__level,1,0.0012707488400351232,0.0012707488400351232,,1.0
history_plus_all_socio_sensitivity,Center_Left,unemployment__מקבלי_גמלאות_ניידות_סוף_שנה__level,5,0.0012586192597052828,0.0012586192597052828,0.00047423315951862087,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__נישאים_סה_כ_גברים_ונשים__level,1,-0.0012578898895327286,0.0012578898895327286,,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__demographic__נישאים_שיעור_ל_1_000_תושבים_לא_נשואים_בני_15_ומעלה__level,1,-0.0012578898895327286,0.0012578898895327286,,0.0
history_plus_all_socio_sensitivity,Center_Left,demographic__אחוז_בני_65_ומעלה_באוכלוסייה_בסוף_2015__level,3,-0.0012339829949181665,0.0012339829949181665,0.0009936150016601837,0.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__עובדי_הוראה_אחוז_בעלי_דרגת_שכר_תואר_שני_ומעלה__level,1,0.0012089853214831043,0.0012089853214831043,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__עובדי_הוראה_אחוז_עובדי_הוראה_משתלמים_מכלל_עובדי_הוראה__level,1,0.0012089853214831043,0.0012089853214831043,,1.0
history_plus_all_socio_sensitivity,Center_Left,missing__education__עובדי_הוראה_אחוז_שעות_היעדרות_מסך_שעות_עבודה_שנתיות__level,1,0.0012089853214831043,0.0012089853214831043,,1.0
